id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
105185,105526,204408,,,,,21.372584,77.090259,138.1215,-14.34,-27.72,0,6.56,0.859,A0,0.088,23.841536,-19.591582,134.630234,0.00000788,-0.0000189,-0.00000415,5.59532928368003,1.34547883308442,-0.0000000695222818,-0.000000134390352,,,Cep,1,105185,,39.4820778037883,,,
105695,106036,204540,,,,,21.478409,25.921345,240.9639,19.29,-14.38,-26.7,6.56,-0.35,K2III,1.293,171.18826,-132.901438,105.334103,0.00000022,0.00002836,-0.00002704,5.62303434830489,0.452412817983189,0.000000093520559,-0.000000069716207,,,Vul,1,105695,,120.226443461741,,,
107586,107929,208063,,,,,21.866793,55.791968,207.0393,13.42,13.05,-5.8,6.56,-0.02,A1p,0.007,98.712592,-61.67788,171.221826,-0.00000488,0.00001893,0.00000246,5.72471296729247,0.973753543596619,0.0000000650619959,0.000000063268185,,,Cep,1,107586,,88.715601203796,,,
108587,108933,209679,,,,,22.068533,44.345117,178.5714,-0.53,-2.9,4,6.56,0.301,A2,0.078,111.722697,-61.857566,124.817619,0.00000387,-0.00000267,0.00000106,5.77752839951677,0.773968305978535,-0.0000000025695125,-0.000000014059596,,,Lac,1,108587,,66.008520700216,,,
110550,110896,213061,,,,,22.467642,44.120577,319.4888,4.2,11.33,0,6.56,-0.962,K5,1.653,211.14384,-89.561613,222.418726,-0.00000871,0.00001076,0.0000126,5.88201488516903,0.770049328632163,0.0000000203621746,0.00000005492939,,,Lac,1,110550,,211.251596624085,,,
110694,111041,213272,8569,,,,22.495566,35.725631,116.9591,-14.53,-38.63,-2,6.56,1.22,A2V,0.057,87.680122,-36.437606,68.292927,0.00000711,-0.00001188,-0.00001898,5.88932545862001,0.623529887269165,-0.0000000704434278,-0.000000187283524,,,Lac,1,110694,,28.3139199579938,,,
110934,111282,213619,,,,,22.544288,13.044536,85.3242,122.68,17.63,11,6.56,1.905,F2III,0.344,77.158828,-30.917066,19.258407,0.00002752,0.00004364,0.00000964,5.90208080223245,0.227670094885696,0.0000005947694233,0.000000085472651,,,Peg,1,110934,,15.0660706618674,,,
112092,112449,215545,8662,,,,22.778796,-46.939446,78.3699,52.38,13.61,-1,6.56,2.089,A5,0.314,50.797225,-16.817283,-57.259591,0.00000918,0.00001792,0.00000428,5.9634748400223,-0.819247877647516,0.0000002539454059,0.000000065983141,,,Gru,1,112092,,12.7174488628807,,,
113423,113783,217754,8765,,,,23.042603,31.781596,114.4165,40.83,21.74,-17,6.56,1.268,F2IV,0.342,94.221816,-24.123586,60.261121,-0.00001485,0.00002718,0.00000109,6.03253939705748,0.554693498236823,0.0000001979494258,0.000000105398494,,,Peg,1,113423,,27.0894382985978,,,
113427,113787,217732,,,,,23.043104,16.232431,392.1569,-1,6.49,0,6.56,-1.407,F0III,1.206,364.770585,-93.341298,109.621427,-0.00000381,-0.00000099,0.00001185,6.0326704515788,0.283309363313561,-0.0000000048481368,0.000000031464407,,,Peg,1,113427,,318.273148217078,,,
116815,117182,222978,,,,,23.758146,20.415439,159.2357,26.46,-11.03,0,6.56,0.55,K0,0.5,148.934748,-9.442741,55.54533,0.00000426,0.0000202,-0.00000798,6.21986811146487,0.356316637094205,0.0000001282816999,-0.000000053474948,,,Peg,1,116815,,52.4807460249773,,,
117313,117681,223731,9034,GJ 9843,,,23.865853,77.599377,38.9408,264.77,-91.69,0.8,6.56,3.608,F5V,0.43,8.357237,-0.29328,38.032315,0.00001883,0.00004935,-0.00000292,6.24806563486034,1.35436461840045,0.000001283641182,-0.000000444525663,,,Cep,1,117313,,3.13906276913766,,,
117689,118057,224320,,,,,23.948786,55.840339,100000,-4.08,-5.89,-6.9,6.56,-13.44,K0,1.149,56145.046057,-752.82657,82747.610497,0.00233201,-0.00200931,-0.0016091,6.26977764392152,0.974597775139156,-0.0000000197803982,-0.000000028555525,,,Cas,1,117689,,20701413.4879104,,,
1666,1670,1663,81,,,,0.348498,10.976901,310.559,-35.92,-27.47,-18,6.57,-0.891,A0V,0.056,303.608832,27.77731,59.134513,-0.00000523,-0.00005478,-0.0000441,0.091236481230602,0.191583066689718,-0.0000001741450741,-0.000000133178318,,,Psc,1,1666,,197.879133523374,,,
1888,1892,1917,,,,,0.398125,60.961413,54.5554,-112.27,-91,0,6.57,2.886,F2,0.38,26.337414,2.75497,47.697405,0.00002402,-0.00002734,-0.00001168,0.104228906372207,1.06397737367107,-0.0000005443003192,-0.000000441180449,,,Cas,1,1888,,6.10379585558531,,,
2434,2440,2701,,,,,0.517758,55.702615,137.5516,91.95,-84.87,-66.1,6.57,0.878,G5,1.154,76.7974,10.474259,113.63419,0.00000029,0.00006192,-0.00008774,0.135548802629069,0.972194028713012,0.0000004457861793,-0.00000041146137,,,Cas,1,2434,,38.7971657293691,,,
4582,4592,5720,,,,,0.979374,-5.882816,102.5641,3.32,-81.41,-27,6.57,1.515,K0,1.136,98.688493,25.873155,-10.512202,-0.000031,-0.00000642,-0.00003743,0.256399509838374,-0.102674511509649,0.0000000160958142,-0.000000394686817,,,Cet,1,4582,,21.5774440915267,,,
6676,6690,8728,,,,,1.431993,-8.504394,158.7302,12.93,-23.54,0,6.57,0.567,G5,1.108,146.081671,57.483908,-23.473856,-0.00000614,0.00000828,-0.00001791,0.374894961506078,-0.148429670594975,0.0000000626864089,-0.00000011412514,,,Cet,1,6676,,51.665424256695,,,
6746,6759,8879,423,,,,1.449471,-32.543182,265.9574,-8.84,-33.51,-8,6.57,-0.554,C,2.45,208.249106,83.049511,-143.067779,-0.00002377,-0.00002175,-0.00003202,0.379470571996618,-0.56798566953431,-0.0000000428575294,-0.000000162461064,,,Scl,1,6746,,145.077478908891,R,7.399,6.119
6821,6835,8959,,,,,1.466512,-22.036935,189.7533,3.59,4.47,0,6.57,0.179,K0III,0.921,163.085347,65.883079,-71.196239,0.00000019,0.00000364,0.00000381,0.383931948292097,-0.384617078377254,0.0000000174048111,0.000000021671171,,,Cet,1,6821,,73.8584178120797,,,
8037,8052,10437,,,,,1.722619,59.632758,148.8095,88.82,-51.43,-0.3,6.57,0.707,K1III,1.075,67.707708,32.788782,128.393258,0.00000074,0.00007155,-0.00001902,0.450980559850722,1.04078796427784,0.0000004306115111,-0.000000249339675,,,Cas,1,8037,,45.4150712632555,,,
9473,9493,12402,,,,,2.035533,28.400214,120.4819,83.68,-5.26,17.4,6.57,1.165,K1III,1.007,91.285871,53.84237,57.304577,-0.00001009,0.00005079,0.00000576,0.532901218805769,0.495677238864509,0.0000004056920879,-0.000000025501199,,,Tri,1,9473,,29.7851642942919,,,
10008,10031,12800,,,,,2.152187,71.552006,27.1518,308.26,-239.61,0.1,6.57,4.401,F8,0.551,7.263752,4.589191,25.756505,0.00000365,0.0000503,-0.00000988,0.563441350758202,1.24881809345698,0.0000014944866517,-0.000001161662059,,54,Cas,1,10008,,1.51216784879177,,,
10398,10422,14401,,,,,2.238592,-76.357539,173.0104,12.18,18.66,0,6.57,0.38,K2III+...,0.895,33.996999,22.56958,-168.129167,0.00000702,0.00001692,0.00000369,0.58606210369018,-1.33269046242047,0.0000000590503063,0.000000090466232,,,Hyi,1,10398,,61.3762005164794,,,
10779,10805,14134,,,,,2.317904,57.135497,100000,-0.45,-1.99,-43.4,6.57,-13.43,B3Ia,0.464,44576.994872,30945.548531,83995.621771,0.00077025,0.00026915,-0.00056078,0.606825754910461,0.99720254158182,-0.0000000021816616,-0.000000009647792,,,Per,1,10779,,20511621.7882557,V520,6.635,6.525
11009,11035,14595,,,,,2.368506,22.873594,188.3239,-13.34,-0.06,22.7,6.57,0.195,G2IV,0.796,141.212865,100.828772,73.201456,0.0000245,0.00000253,0.00000897,0.620073388101231,0.39921951845473,-0.000000064674145,-2.90888E-10,,,Ari,1,11009,,72.7779804536824,AF,6.835,6.555
13240,13274,18121,,,,,2.847836,-67.522384,140.2525,8.73,0.91,0,6.57,0.835,K0III,1.007,39.396201,36.376149,-129.597372,-0.00000361,0.00000475,0.00000024,0.74556171633705,-1.17848791239672,0.0000000423242343,0.000000004411804,,,Hyi,1,13240,,40.3645392967605,,,
15096,15135,19615,,,,,3.252099,73.868145,289.0173,-7.47,-29.8,0,6.57,-0.735,K0,1.465,52.914386,60.404105,277.637194,0.0000343,0.00002327,-0.0000116,0.851397403113658,1.28924234984834,-0.0000000362155819,-0.000000144474476,,,Cas,1,15096,,171.395730750843,,,
17693,17735,23625,1163,,,,3.797963,33.599872,325.7329,4.41,-4.45,20,6.57,-0.994,B2.5V,0.035,147.887577,227.461205,180.257326,0.00000557,0.00002134,0.00000547,0.994304273077479,0.58642839122568,0.0000000213802833,-0.000000021574208,,,Per,1,17693,,217.570495092579,,,
18892,18939,25676,,,,,4.05941,-25.847895,478.4689,-17.24,-5.21,0,6.57,-1.829,M2III,1.631,209.474288,376.214227,-208.604567,0.00003237,-0.00002406,-0.00001088,1.06275110265856,-0.45113087101443,-0.0000000835818785,-0.000000025258792,,,Eri,1,18892,,469.461519382591,,,
19250,19298,25932,,,,,4.136975,43.191138,130.5483,9.2,-18.93,18.6,6.57,0.991,B8,-0.011,44.603946,84.081127,89.351855,0.0000052,0.00002222,0.00000429,1.08305746627501,0.753827570966746,0.0000000446028586,-0.000000091775229,,,Per,1,19250,,34.9623004002702,,,
19910,19960,27029,,,,,4.280192,16.214385,138.1215,-23.64,-25.09,26,6.57,0.869,K1III,1.101,57.717735,119.410145,38.568035,0.0000274,0.00002032,-0.00000871,1.1205515491629,0.28299441065217,-0.0000001146099541,-0.000000121639752,,,Tau,1,19910,,39.1201039387351,,,
24132,24189,33872,1699,,,,5.193288,-37.395281,409.8361,-6.86,9.91,1,6.57,-1.493,M1III,1.653,68.255629,318.365706,-248.897735,0.000016,0.00000963,0.00001502,1.35959974499059,-0.652670779605944,-0.0000000332582185,0.000000048045035,,,Col,1,24132,,344.508546286579,,,
24887,24948,34004,,,,,5.343978,71.71468,150.1502,-25.23,-15.39,0,6.57,0.687,G5,0.926,8.051267,46.416401,142.5685,0.00001991,0.00000734,-0.00000351,1.3990501807132,1.25165729513778,-0.0000001223184916,-0.000000074612825,,,Cam,1,24887,,46.259400476616,,,
26168,26233,37017,1890,,,,5.589407,-4.494172,380.2281,2.12,0.94,29,6.57,-1.33,B1.5V,-0.142,40.667754,376.87142,-29.793819,-0.0000007,0.00002995,-0.0000006,1.46330343693294,-0.07843810512408,0.00000001027805,0.000000004557248,,,Ori,1,26168,,296.483138952434,V1046,6.583,6.553
26401,26466,37549,,,,,5.630024,-34.689694,343.6426,2,-4.92,0,6.57,-1.111,K1/K2III,1.269,27.325712,281.234486,-195.577876,-0.00000377,-0.00000432,-0.00000674,1.47393690584239,-0.605449383712289,0.0000000096962736,-0.000000023852833,,,Col,1,26401,,242.325992409255,,,
26771,26836,37752,1951,,,,5.698545,23.326228,242.7184,11.02,-18.3,26,6.57,-0.356,B8p,-0.051,17.571603,222.186335,96.108302,-0.00001033,0.00003386,-0.00000924,1.49187556548159,0.407119486692099,0.0000000534264676,-0.000000088720903,,,Tau,1,26771,,120.89267852133,,,
27126,27192,38189,1974,,,,5.763753,40.507235,60.5327,-30.07,-3.26,-4,6.57,2.66,A3e...,0.256,2.844784,45.936432,39.318632,0.00000865,-0.00000303,-0.00000338,1.5089470173946,0.706984615706906,-0.0000001457834737,-0.000000015804925,,,Aur,1,27126,,7.51622894018205,,,
27860,27929,39777,2058,,,,5.909638,-4.064714,384.6154,2.33,-1.8,25,6.57,-1.355,B1.5V,-0.175,9.075025,383.540824,-27.262764,-0.00000375,0.00002536,-0.00000516,1.54713956784139,-0.0709426363581525,0.0000000112961588,-0.000000008726646,,,Ori,1,27860,,303.389118419427,,,
28906,28978,41602,,,,,6.11551,16.366715,364.9635,2.54,-2.7,0,6.57,-1.241,K0,1.129,-10.587786,350.014288,102.840914,-0.00000453,0.00000121,-0.00000458,1.60103668074984,0.285653059462771,0.0000000123142675,-0.000000013089969,,,Ori,1,28906,,273.149242208918,,,
29163,29236,42256,,,,,6.163651,2.869469,156.7398,8.7,-63.2,0,6.57,0.594,K0,1.02,-6.704843,156.399624,7.846512,-0.00000671,0.00000212,-0.00004796,1.61364003206441,0.0500816859803475,0.0000000421787902,-0.000000306402246,,,Ori,1,29163,,50.3964563612643,,,
30080,30153,42951,,,,,6.345018,72.14596,233.1002,5.31,-14.73,0,6.57,-0.268,G5,1.297,-6.446554,71.175591,221.874244,-0.0000074,0.00001524,-0.0000051,1.66112189925656,1.25918454313577,0.0000000257436064,-0.000000071413055,,,Cam,1,30080,,111.480780336384,,,
30341,30414,44892,,,,,6.395212,-16.467189,196.0784,0.7,9.69,0,6.57,0.108,A9/F0IV,0.307,-19.420677,187.030109,-55.581604,-0.00000093,0.00000253,0.00000883,1.67426269269484,-0.287406668938606,0.0000000033936958,0.000000046978445,,,CMa,1,30341,,78.8496917745378,,,
30649,30722,45314,,,,,6.454383,14.88923,100000,0.62,0.96,-1.9,6.57,-13.43,O9:pe,0.105,-11469.21196,95959.461884,25695.113323,-0.00028402,-0.00015627,0.00044926,1.68975344730114,0.259866082724346,0.0000000030058448,0.000000004654211,,,Gem,1,30649,,20511621.7882557,,,
30807,30880,45504,2339,,,,6.482327,26.967457,46.2321,80.73,-77.54,-70,6.57,3.245,F5,0.554,-5.189206,40.876395,20.965249,-0.00001091,-0.00005776,-0.00004795,1.69706919366324,0.470670909660389,0.0000003913900843,-0.000000375924527,,,Gem,1,30807,,4.38530697774986,,,
30904,30977,45827,2362,,,,6.501555,9.029712,775.1938,-0.55,-2.79,14,6.57,-2.877,A0III,0.121,-100.238176,758.996562,121.664081,-0.00000002,0.00001592,-0.00000811,1.70210315066834,0.157598212644866,-0.0000000026664752,-0.000000013526301,,,Mon,1,30904,,1232.53709820334,,,
32061,32146,48332,,,,,6.713184,-4.14088,66.0502,-41.87,1.01,0,6.57,2.471,F5,0.501,-12.228775,64.732824,-4.769425,0.00001317,0.00000251,0.00000032,1.75750749482448,-0.0722719981545925,-0.000000202991488,0.000000004896618,,,Mon,1,32061,,8.94540483778869,,,
33118,33205,50607,,,,,6.911049,15.837945,200.8032,-13.6,-12.43,0,6.57,0.056,G8III,0.921,-45.640183,187.711383,54.802695,0.00001208,0.00000634,-0.00001164,1.80930838107172,0.276424295704525,-0.0000000659346606,-0.00000006026234,,,Gem,1,33118,,82.7179951864134,,,
34019,34107,53205,2654,,,,7.072271,1.488491,233.6449,-4.18,-5.13,7,6.57,-0.273,A0V,0.01,-64.708882,224.42347,6.069195,0.00000252,0.00000833,-0.00000562,1.8515161616794,0.0259790643792663,-0.0000000202652118,-0.000000024870941,,,Mon,1,34019,,111.995352238489,,,
